"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CEO","Fax","Phone","Preparer","President","Principal","ACCT_876","ACCT_830A","ACCT_830B","ACCT_830C","ACCT_830D","ACCT_830E","ACCT_830F","ACCT_830G","ACCT_830H","ACCT_830I","ACCT_830J","CEO_F","CEO_M","Preparer_F","Preparer_M","President_F","President_M","Principal_F","Principal_M","Acct_891","ACCT_893","ACCT_894","Acct_700","Acct_701","Acct_886A","Acct_886B","Acct_886C","Acct_886D","Acct_886E","Acct_886F","Acct_886G","Acct_887A","Acct_887B","Acct_887C","Acct_887D","Acct_887E","Acct_887F","Acct_887G","Acct_887H","Acct_887I","Acct_887J","Acct_887K","Acct_887L","Acct_889","Acct_711","Acct_887M","Acct_887N","Acct_887P","Acct_887Z","Acct_842","Acct_843","ACCT_830K","ACCT_830L","ACCT_830M","ACCT_830N","ACCT_830O","ACCT_830P","ACCT_830Q","ACCT_830R","ACCT_830S","ACCT_830T","ACCT_566A","CertifiedBy","CertifiedBy_F","CertifiedBy_M","Acct_879A","Acct_879B","Acct_879C","Acct_879D","Acct_879E","Acct_879F","Acct_879G","Acct_879H","Acct_879I","Acct_879J","Acct_879K","Acct_879L","Acct_879M","Acct_879N","Acct_879O","Acct_879P","Acct_879Q","Acct_879R","Acct_879S","Acct_879T","Acct_888","Extension","Acct_834A1","Acct_834B1","Acct_834C1","Acct_834D1","Acct_834E1","Acct_834F1","Acct_834G1","Acct_834H1","Acct_834I1","Acct_834J1","Acct_834K1","Acct_834L1","Acct_834M1","Acct_834N1","Acct_834O1","Acct_834P1","Acct_834Q1","Acct_834R1","Acct_834S1","Acct_834T1","Acct_566B","Acct_887R","ACCT_879A1","ACCT_879A2","ACCT_879A3","ACCT_879A4","ACCT_879A5","ACCT_879B1","ACCT_879B2","ACCT_879B3","ACCT_879B4","ACCT_879B5","ACCT_879C1","ACCT_879C2","ACCT_879C3","ACCT_879C4","ACCT_879D1","ACCT_879D2","ACCT_879D3","ACCT_879D4","ACCT_879D5","ACCT_879D6","ACCT_879D7","ACCT_879D8","ACCT_879U","ACCT_879V","ACCT_879W","ACCT_879X","ACCT_879Y","ACCT_886H","ACCT_887S","ACCT_887T","ACCT_887U","ACCT_845A","ACCT_845B","ACCT_845C","ACCT_845D","ACCT_845E","ACCT_845F","ACCT_845G","ACCT_845H","ACCT_845I","ACCT_845J","ACCT_845K","ACCT_845L","ACCT_845M","ACCT_845N","ACCT_845O","ACCT_845P","ACCT_845Q","ACCT_845R","ACCT_845S","ACCT_845T","ACCT_879D9","Acct_855A","Acct_855B","Acct_855C","Acct_855D","Acct_855E","Acct_855F","Acct_855G","Acct_855H","Acct_855I","Acct_855J","Acct_855K","Acct_855L","Acct_855M","Acct_855N","Acct_855O","Acct_855P","Acct_855Q","Acct_855R","Acct_855S","Acct_855T","BondProvider","MemberMinorityStatus","EligibleMinorityStatus","MemberAsianAmerican","Acct_887V","Acct_879Q1","Acct_1027Z","Acct_1028Z","Acct_1029Z","ACCT_879B6","ACCT_879B7","ACCT_PI0007","ACCT_PI0008","ACCT_PI0009","ACCT_PP0026","ACCT_PP0028","ACCT_PP0030","ACCT_PP0032","ACCT_PP0033","Acct_879D10","ACCT_PC0013","ACCT_PI0011","ACCT_PI0012","ACCT_PI0013","ACCT_PI0014","ACCT_PI0015","ACCT_PI0016","ACCT_PI0017","ACCT_PI0018","ACCT_PP0034","ACCT_PP0035","ACCT_PP0036","ACCT_PP0058"
64645,3/31/2026 0:00:00,18873,"Allen","2052512829","2052524812","Allen","Schilling","","","","","","","","","","","","","Randy","V","Randy","","James","A","","","https://www.alabamapostalcu.com","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","","0","0","0","0","","","","","","","","","","","","","0","Allen","Randy","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CUMIS","0","0","0","1","0","","","","0","0","1","1","1","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","0"
64655,3/31/2026 0:00:00,18883,"Hoff","2182793222","2182793200","Hoff","Herhusky","","","","","","","","","","","","","Trina","","Trina","","Shawn","","","","https://www.nccyou.com","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","","1","0","1","0","","","","","","","","","","","","","0","Hoff","Trina","","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","1","1","1","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Other","0","0","0","1","0","","","","0","0","1","1","1","0","0","0","1","1","","0","1","0","0","0","0","0","0","0","0","","MN Credit Union Network","1"
64660,3/31/2026 0:00:00,18888,"Yamuni","5592330240","5592330867","Phanvongkham","Aguilar","","","","","","","","","","","","","Joey","","Lyann","","Joel","","","","https://www.greatervalleycu.org","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","","0","0","1","0","","","","","","","","","","","","","0","Phanvongkham","Lyann","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CUMIS","0","0","0","1","0","","","","0","0","1","1","1","0","0","0","0","0","","0","1","0","0","0","0","0","0","0","0","","","0"
64688,3/31/2026 0:00:00,18916,"Kleinsasser","7016832312","7016832296","Kleinsasser","TRANGSRUD","","","","","","","","","","","","","Theresa","","Theresa","","OWEN","","","","","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","","","","","","","","","","","","","0","Kleinsasser","Theresa","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CUMIS","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","0"
64690,3/31/2026 0:00:00,18918,"Wight","8162214264","8162212734","Thomas","Cohenour","","","","","","","","","","","","","Carole","V","Marilyn","","Donald","R","","","http://www.HolyRosaryCU.org","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","","1","0","1","0","","","","","","","","","","","","","1","Thomas","Marilyn","","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","1","1","1","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Other","0","0","0","0","0","","","","0","1","1","1","1","0","0","0","1","1","","0","1","0","0","0","0","0","0","0","1","Coop","Coop","1"
64691,3/31/2026 0:00:00,18919,"Moorehouse","4176271004","4176239816","Ruddick","Berryhill","","","","","","","","","","","","","Christi","","Taylor","","Dennis","","","","http://www.joplinmcu.com","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","","0","0","1","0","","","","","","","","","","","","","1","Ruddick","Taylor","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CUMIS","0","0","0","1","0","","","","0","0","1","1","1","0","0","0","1","0","","0","1","0","0","0","0","0","0","0","1","MoneyPass","CO-OP","1"
64703,3/31/2026 0:00:00,18931,"Busho","5074558827","5074555200","Flynn","Ditlevson","","","","","","","","","","","","","Katy","J","Jeremiah","","Christopher","","","","http://www.fedecu.com","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","","0","0","1","0","","","","","","","","","","","","","0","Flynn","Jeremiah","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Other","0","0","0","0","0","","","","0","1","1","1","1","0","0","0","0","0","","0","1","0","0","0","0","0","0","0","1","CO-OP and Allpoint Networks","","0"
64708,3/31/2026 0:00:00,18936,"Coyne","4176598731","4176596013","Mezel","Houdyshell","","","","","","","","","","","","","Justin","N","James","","Tim","","","","http://www.yourlcu.com","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","0","0","0","0","","","","","","","","","","","","","0","Mezel","James","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Other","0","0","0","0","0","","","","1","0","1","1","1","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","1","Transfund","","0"
64709,3/31/2026 0:00:00,18937,"Lennox","5732213087","5732210201","Lennox","Wilson","","","","","","","","","","","","","Tracy","","Tracy","","Kristine","","","","http://www.mynrcu.com","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","","","","","","","","","","","","","0","Lennox","Tracy","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Other","0","0","0","0","0","","","","0","0","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","0"
64718,3/31/2026 0:00:00,18946,"Seaver","5736364325","5736354428","Seaver","Landwehr","","","","","","","","","","","","","Jenifer","","Jenifer","","Gregory","","","","https://www.mobaptistcu.org","","","Adequately Capitalized","Adequately Capitalized","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","","0","0","0","0","","","","","","","","","","","","","0","Seaver","Jenifer","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CUMIS","0","0","0","1","0","","","","0","0","1","1","1","0","0","0","1","0","","0","1","0","0","0","0","0","0","0","1","CO-OP","","0"
64723,3/31/2026 0:00:00,18951,"Gamache","3149977602","3149943300","Griffon","Hanaway","","","","","","","","","","","","","Amy","","Matthew","","Amy","","","","","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","","","","","","","","","","","","","0","Griffon","Matthew","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2164","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CUMIS","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","0"
64731,3/31/2026 0:00:00,18959,"CHIESI","8156631106","8154813537","chiesi","PUFAHL","","","","","","","","","","","","","VICKIE","","vickie","","ROBIN","","","","https://www.smartchoicecu.com","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","","","","","","","","","","","","","0","chiesi","vickie","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CUMIS","0","0","0","0","0","","","","0","0","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","0"
64746,3/31/2026 0:00:00,18974,"HATHAWAY","5732482455","5732482569","Gray","Baxter","","","","","","","","","","","","","NATHAN","","Robert","","Michael","E","","","http://www.mycommunityfirstcu.com","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","0","0","0","0","","","","","","","","","","","","","0","Gray","Robert","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CUMIS","0","0","0","0","0","","","","0","0","1","0","1","0","0","0","0","0","","0","1","0","0","0","0","0","0","0","0","","","0"
64755,3/31/2026 0:00:00,18983,"Conrad","3144535024","3144531780","Wampler","Ruffus","","","","","","","","","","","","","Chris","","Melissa","","Phil","","","","http://www.d6hcu.com","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","","0","0","0","0","","","","","","","","","","","","","0","Wampler","Melissa","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CUMIS","0","0","0","0","0","","","","0","0","1","0","0","0","0","0","1","0","","0","1","0","0","0","0","0","0","0","0","","","0"
64759,3/31/2026 0:00:00,18987,"Molenda","","5054555228","Riek","Leyba","","","","","","","","","","","","","John","","Mark","","Clyde","","","","http://www.dncu.com","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","","1","0","1","0","","","","","","","","","","","","","0","Riek","Mark","","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","1","1","1","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Other","0","0","0","1","0","","","","0","1","1","1","1","0","0","0","1","1","","0","1","1","0","0","0","0","0","0","0","","","0"
64762,3/31/2026 0:00:00,18990,"Heineman","8164446360","8164447440","HEINEMAN","Kieffer","","","","","","","","","","","","","Mark","","MARK","","Shawn","","","","http://www.catholicfamilycu.com","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","","1","0","0","0","","","","","","","","","","","","","0","HEINEMAN","MARK","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CUMIS","0","0","0","0","0","","","","0","0","1","1","1","0","0","0","0","0","","0","1","0","0","0","0","0","0","0","1","Shazam","","0"
64766,3/31/2026 0:00:00,18994,"Ness","2097236213","2097234285","Ness","Christensen","","","","","","","","","","","","","David","W","David","","Kent","B","","","http://www.merco.org","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","","1","0","1","0","","","","","","","","","","","","","0","Ness","David","","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","1","1","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CUMIS","0","0","0","0","0","","","","1","1","1","1","1","0","0","0","0","0","","0","1","0","0","0","0","0","0","0","1","COOP, Allpoint and Citibank","","0"
64777,3/31/2026 0:00:00,19005,"Frazier","8169683904","8169683900","FRAZIER","Jarzemkoski","","","","","","","","","","","","","Marci","","MARCI","","Teresa","M","","","","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","","","","","","","","","","","","","0","FRAZIER","MARCI","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Other","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","0"
64778,3/31/2026 0:00:00,19006,"Shane","","3036912345","Embrey","Lash","","","","","","","","","","","","","Chad","","Aaron","","Tom","","","","https://www.canvas.org/","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","","0","0","1","0","","","","","","","","","","","","","0","Embrey","Aaron","","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","1","1","0","1","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Other","0","0","0","0","0","","","","0","0","1","1","1","0","0","0","0","0","","0","1","0","0","0","0","0","0","0","0","","","0"
64782,3/31/2026 0:00:00,19010,"JENNE","8023343846","8023345084","JENNE","Dion","","","","","","","","","","","","","JUDY","J","JUDY","","Jennie","A","","","http://www.orlex.com","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","0","0","1","0","","","","","","","","","","","","","0","JENNE","JUDY","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CUMIS","0","0","0","1","0","","","","0","0","1","1","1","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","1","FALCON NETWORK","","0"
64825,3/31/2026 0:00:00,19053,"Luken","5135412482","5135412480","Luken","Guthier","","","","","","","","","","","","","Patricia","M","Patricia","","Brandon","","","","","","","Well Capitalized","Well Capitalized","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","","","","","","","","","","","","","0","Luken","Patricia","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","CUMIS","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","","","0"
